method,dataset,point_group,molecule,sigma,n_total,n_crashed,n_valid,crash_rate,mean_emd,median_emd,mean_theta_deg,median_theta_deg,flip_rate
pca,qm9,C1,qm9_81347,0.0,15.0,0.0,15.0,0.0,1.7833134406646705e-15,1.9890186918609836e-15,6.301457289090028e-07,0.0,0.0
pca,qm9,C1,qm9_81347,0.0001,15.0,0.0,15.0,0.0,0.00024628886117908263,0.00024030188202022156,0.006128180679224024,0.005524761548630269,0.0
pca,qm9,C1,qm9_81347,0.001,15.0,0.0,15.0,0.0,0.0024627177027688758,0.002403222641314686,0.06128012497005568,0.05522748976022544,0.0
pca,qm9,C1,qm9_81347,0.003,15.0,0.0,15.0,0.0,0.00738703380331472,0.007211031807600691,0.1838299030415375,0.16554685038104866,0.0
pca,qm9,C1,qm9_81347,0.01,15.0,0.0,15.0,0.0,0.024611120655549143,0.024031673412027492,0.6126716955585525,0.5501888217150531,0.0
pca,qm9,C1,qm9_81347,0.03,15.0,0.0,15.0,0.0,0.07374698480338734,0.07190895634248645,1.8379336835971027,1.6352841438057453,0.0
pca,qm9,C1,qm9_81347,0.1,15.0,0.0,15.0,0.0,0.24559032588968674,0.23728165490264516,6.15645744034356,5.484540145945416,0.6666666666666666
pca,qm9,C1,qm9_83986,0.0,15.0,0.0,15.0,0.0,1.9418621670123893e-15,2.0010424193275977e-15,2.7482558879697697e-07,0.0,0.0
pca,qm9,C1,qm9_83986,0.0001,15.0,0.0,15.0,0.0,0.00018752004827275626,0.0001882356577130907,0.0041343366672733604,0.004119594710982907,0.0
pca,qm9,C1,qm9_83986,0.001,15.0,0.0,15.0,0.0,0.0018753337553511146,0.0018829819299282032,0.04135403768868158,0.04124318230489718,0.0
pca,qm9,C1,qm9_83986,0.003,15.0,0.0,15.0,0.0,0.005626896634793725,0.00565311085640419,0.1241335217035379,0.12404443762754062,0.0
pca,qm9,C1,qm9_83986,0.01,15.0,0.0,15.0,0.0,0.018767013495732073,0.018892132720716485,0.4146214235819769,0.41715316829474713,0.0
pca,qm9,C1,qm9_83986,0.03,15.0,0.0,15.0,0.0,0.05639868497997614,0.05708581223192768,1.2513249151716939,1.282812767396653,0.0
pca,qm9,C1,qm9_83986,0.1,15.0,0.0,15.0,0.0,0.18932234184804717,0.1879255977122098,4.2644503771007685,4.267429094942893,0.2
pca,qm9,C1,qm9_96042,0.0,15.0,0.0,15.0,0.0,2.7791279294758215e-15,2.777078265461464e-15,4.69156626278905e-07,0.0,0.0
pca,qm9,C1,qm9_96042,0.0001,15.0,0.0,15.0,0.0,0.0001790464449884112,0.00018089349598050353,0.0035844632349429435,0.0026883999508933334,0.0
pca,qm9,C1,qm9_96042,0.001,15.0,0.0,15.0,0.0,0.0017907614377967404,0.0018085980712615921,0.035860829607291596,0.026893223016900544,0.0
pca,qm9,C1,qm9_96042,0.003,15.0,0.0,15.0,0.0,0.005374270643709221,0.005423557917833144,0.10769087595685352,0.08074138216731894,0.0
pca,qm9,C1,qm9_96042,0.01,15.0,0.0,15.0,0.0,0.017937629635086733,0.018052783319587744,0.3602483943721823,0.2698656504952276,0.0
pca,qm9,C1,qm9_96042,0.03,15.0,0.0,15.0,0.0,0.05401800777079325,0.053901239801606826,1.0920077290580725,0.8160345158672738,0.0
pca,qm9,C1,qm9_96042,0.1,15.0,0.0,15.0,0.0,0.1824081904643812,0.1766471909387456,3.7711675281933768,2.5632994951023913,0.2
pca,qm9,C2,qm9_10509,0.0,15.0,0.0,15.0,0.0,1.1983879331118256e-15,1.2115072213657203e-15,3.8866207496385615e-07,0.0,0.0
pca,qm9,C2,qm9_10509,0.0001,15.0,0.0,15.0,0.0,0.5769048308311563,0.00021216282152932328,36.001802979841734,0.003461723559750829,0.4
pca,qm9,C2,qm9_10509,0.001,15.0,0.0,15.0,0.0,0.6737503140178145,0.002060669413274386,42.014353141880335,0.03465078715270091,0.4666666666666667
pca,qm9,C2,qm9_10509,0.003,15.0,0.0,15.0,0.0,0.6753858947565234,0.006182617026265751,42.04285134712265,0.10417917030534857,0.4666666666666667
pca,qm9,C2,qm9_10509,0.01,15.0,0.0,15.0,0.0,0.5863092703139762,0.01917966216006247,36.16013191821251,0.3382306351280024,0.4
pca,qm9,C2,qm9_10509,0.03,15.0,0.0,15.0,0.0,0.6058347238817047,0.05792874221922936,36.47883948036438,0.9817291369827745,0.4
pca,qm9,C2,qm9_10509,0.1,15.0,0.0,15.0,0.0,0.7639194894224256,0.20904286703786834,43.42514353121666,4.047461258500901,0.4666666666666667
pca,qm9,C2,qm9_18469,0.0,15.0,0.0,15.0,0.0,5.264086642269198e-15,5.099412926243364e-15,7.911348315391005e-07,1.2074182697257333e-06,0.0
pca,qm9,C2,qm9_18469,0.0001,15.0,0.0,15.0,0.0,0.0005510371343583638,0.00044332624701224233,0.018646676775298087,0.01496542472965577,0.0
pca,qm9,C2,qm9_18469,0.001,15.0,0.0,15.0,0.0,0.006391924839402461,0.00461752497686994,0.21653488706886437,0.16080358024990687,0.0
pca,qm9,C2,qm9_18469,0.003,15.0,0.0,15.0,0.0,0.019552840668569393,0.013719992987567046,0.6634977159461751,0.46892659207682047,0.0
pca,qm9,C2,qm9_18469,0.01,15.0,0.0,15.0,0.0,0.06502810222607577,0.04658660093033276,2.207696414502303,1.557244922205428,0.06666666666666667
pca,qm9,C2,qm9_18469,0.03,15.0,0.0,15.0,0.0,0.20173490270350367,0.1375621790490031,6.862916721823167,4.768779420617428,0.4
pca,qm9,C2,qm9_18469,0.1,15.0,0.0,15.0,0.0,0.6755249199143694,0.6108025564995834,18.172165893679324,18.678971389765252,1.0
pca,qm9,C2,qm9_4846,0.0,15.0,0.0,15.0,0.0,2.6644781879060987e-15,2.548285008005759e-15,4.3581469142707476e-07,0.0,0.0
pca,qm9,C2,qm9_4846,0.0001,15.0,0.0,15.0,0.0,0.00022135198413375428,0.0002183919909883055,0.0036606975020062127,0.0030098440676976,0.0
pca,qm9,C2,qm9_4846,0.001,15.0,0.0,15.0,0.0,0.0021597958779194302,0.002002154278166312,0.03717144576017524,0.03334173916843649,0.0
pca,qm9,C2,qm9_4846,0.003,15.0,0.0,15.0,0.0,0.006483781132709049,0.005988960347977761,0.1116203256381802,0.10075285540857636,0.0
pca,qm9,C2,qm9_4846,0.01,15.0,0.0,15.0,0.0,0.02160149889312973,0.01988925386424053,0.37179627743931165,0.33658677667155074,0.0
pca,qm9,C2,qm9_4846,0.03,15.0,0.0,15.0,0.0,0.06464000469603982,0.05921891561373905,1.1120035940156971,1.008955598863054,0.0
pca,qm9,C2,qm9_4846,0.1,15.0,0.0,15.0,0.0,0.21403015472573872,0.1970870590171534,3.6825263838889226,3.324742170495711,0.4666666666666667
pca,qm9,C2,qm9_6055,0.0,15.0,0.0,15.0,0.0,2.930137347065974e-15,2.6610073338171594e-15,3.004097552402226e-07,0.0,0.0
pca,qm9,C2,qm9_6055,0.0001,15.0,0.0,15.0,0.0,0.42809949352544774,0.0006982037781110796,6.981894873743802,0.0229791681346096,0.4666666666666667
pca,qm9,C2,qm9_6055,0.001,15.0,0.0,15.0,0.0,0.490365565690193,0.9157861954875578,7.571717260173218,11.78413741751546,0.5333333333333333
pca,qm9,C2,qm9_6055,0.003,15.0,0.0,15.0,0.0,0.4929476168065223,0.9132858484041622,7.606256139678059,11.765565686660509,0.5333333333333333
pca,qm9,C2,qm9_6055,0.01,15.0,0.0,15.0,0.0,0.5023019494846463,0.9048377498946576,7.743241763618184,11.711009331650098,0.5333333333333333
pca,qm9,C2,qm9_6055,0.03,15.0,0.0,15.0,0.0,0.5318577797447248,0.8833894544878124,8.273416112808787,11.641086797901451,0.6
pca,qm9,C2,qm9_6055,0.1,15.0,0.0,15.0,0.0,0.7411137900820998,0.8951639981123968,10.869142103090459,11.792596426206124,0.9333333333333333
pca,qm9,C2,qm9_62453,0.0,15.0,0.0,15.0,0.0,1.9683610677932e-15,2.029252749625051e-15,2.7482558879697697e-07,0.0,0.0
pca,qm9,C2,qm9_62453,0.0001,15.0,0.0,15.0,0.0,0.00021323016587715765,0.00019310132179310108,0.004715999146863502,0.00397912013899668,0.0
pca,qm9,C2,qm9_62453,0.001,15.0,0.0,15.0,0.0,0.40905491690558227,0.002637372640542844,0.4416405098409419,0.04806894663367982,0.0
pca,qm9,C2,qm9_62453,0.003,15.0,0.0,15.0,0.0,0.4789628088784189,0.010300136223933734,0.557678525319339,0.3181674420530954,0.0
pca,qm9,C2,qm9_62453,0.01,15.0,0.0,15.0,0.0,0.6206416114232949,1.0160578344478715,0.890872578782145,1.0427973679879878,0.0
pca,qm9,C2,qm9_62453,0.03,15.0,0.0,15.0,0.0,0.6391703087458454,1.0107540108170654,1.6456584892573787,1.4068481236296961,0.0
pca,qm9,C2,qm9_62453,0.1,15.0,0.0,15.0,0.0,0.651265360764138,1.0011786052871259,4.599903405121369,4.240520747834076,0.3333333333333333
pca,qm9,C2,qm9_69891,0.0,15.0,0.0,15.0,0.0,2.7060406071348903e-15,2.211537509107541e-15,3.6709362494388323e-07,0.0,0.0
pca,qm9,C2,qm9_69891,0.0001,15.0,0.0,15.0,0.0,0.6229700137267196,0.00035209575325252196,4.4566408477651285,0.012265970693946563,0.4666666666666667
pca,qm9,C2,qm9_69891,0.001,15.0,0.0,15.0,0.0,0.5355358654614156,0.0038179828009781754,3.8642142098033747,0.12930043438149333,0.4
pca,qm9,C2,qm9_69891,0.003,15.0,0.0,15.0,0.0,0.5390153366298632,0.012193202615257208,3.9671136524200166,0.420763554784296,0.4
pca,qm9,C2,qm9_69891,0.01,15.0,0.0,15.0,0.0,0.5513605183766991,0.04154895959622499,4.357430994546659,1.4432043791754896,0.4
pca,qm9,C2,qm9_69891,0.03,15.0,0.0,15.0,0.0,0.5875893828543913,0.1250093777588966,5.643966349726964,4.353001986566673,0.4666666666666667
pca,qm9,C2,qm9_69891,0.1,15.0,0.0,15.0,0.0,0.7142482901618818,0.40044841400207787,9.870134480016185,10.251228336863017,0.6666666666666666
pca,qm9,C2,qm9_70446,0.0,15.0,0.0,15.0,0.0,5.978953773818335e-15,6.245663299563902e-15,3.5532014011202584e-07,0.0,0.0
pca,qm9,C2,qm9_70446,0.0001,15.0,0.0,15.0,0.0,0.0006330026865188733,0.0006455278409133731,0.02077780742963775,0.021457350716251065,0.0
pca,qm9,C2,qm9_70446,0.001,15.0,0.0,15.0,0.0,0.005927553392507506,0.0062396974684677,0.1959519947888807,0.21391039499302078,0.0
pca,qm9,C2,qm9_70446,0.003,15.0,0.0,15.0,0.0,0.01764301584273031,0.019676937706873912,0.5818381044968586,0.6755560938084612,0.0
pca,qm9,C2,qm9_70446,0.01,15.0,0.0,15.0,0.0,0.0583964398236847,0.06467663605689074,1.9224361687033642,2.2177417966449915,0.0
pca,qm9,C2,qm9_70446,0.03,15.0,0.0,15.0,0.0,0.619492721248969,0.24809399697451148,6.303853127135584,6.650724675314432,0.7333333333333333
pca,qm9,C2,qm9_70446,0.1,15.0,0.0,15.0,0.0,0.9534285780901522,1.2408733424809504,16.481549413605933,17.12569382371374,1.0
pca,qm9,C2,qm9_76227,0.0,15.0,0.0,15.0,0.0,1.4398871323796951e-15,1.51059130831967e-15,6.557298953522485e-07,0.0,0.0
pca,qm9,C2,qm9_76227,0.0001,15.0,0.0,15.0,0.0,0.00034861287991271934,0.00045827301406700313,0.0025828059934156875,0.002711335086233729,0.0
pca,qm9,C2,qm9_76227,0.001,15.0,0.0,15.0,0.0,0.0018335370636344045,0.0018419120260310302,0.02003832038358505,0.023688889793329945,0.0
pca,qm9,C2,qm9_76227,0.003,15.0,0.0,15.0,0.0,0.005324014470757953,0.005195533395711893,0.05980354492523213,0.07110536026854707,0.0
pca,qm9,C2,qm9_76227,0.01,15.0,0.0,15.0,0.0,0.017622104232104818,0.017071299661016386,0.19918236166732003,0.2374824771098065,0.0
pca,qm9,C2,qm9_76227,0.03,15.0,0.0,15.0,0.0,0.052782008262571976,0.050812425415219034,0.5983444308617872,0.7167755840763643,0.0
pca,qm9,C2,qm9_76227,0.1,15.0,0.0,15.0,0.0,0.17585951619004467,0.16862418076276942,2.013146270508865,2.453891312584867,0.0
pca,qm9,C2h,qm9_14466,0.0,15.0,0.0,15.0,0.0,4.164117117465698e-15,4.303600689580614e-15,2.7482558879697697e-07,0.0,0.0
pca,qm9,C2h,qm9_14466,0.0001,15.0,0.0,15.0,0.0,0.5979330558298787,1.1207443501410657,6.630606697927065,7.503681060594873,0.5333333333333333
pca,qm9,C2h,qm9_14466,0.001,15.0,0.0,15.0,0.0,0.7477599590482777,1.120547115408025,8.3848298653937,13.095041886749994,0.6666666666666666
pca,qm9,C2h,qm9_14466,0.003,15.0,0.0,15.0,0.0,0.8231043577511383,1.12019270795531,8.50141911092796,12.9991721033935,0.7333333333333333
pca,qm9,C2h,qm9_14466,0.01,15.0,0.0,15.0,0.0,0.8257348676858082,1.1184063359346226,8.846209303082022,12.697516617616774,0.7333333333333333
pca,qm9,C2h,qm9_14466,0.03,15.0,0.0,15.0,0.0,0.8337775232047662,1.1137187773792852,8.798411864756961,11.871709539867044,0.7333333333333333
pca,qm9,C2h,qm9_14466,0.1,15.0,0.0,15.0,0.0,0.8019720692679366,1.1033515383982437,7.872883687381675,7.960514540333375,0.8
pca,qm9,C2h,qm9_21002,0.0,15.0,0.0,15.0,0.0,1.181087658432099e-15,8.633604647263904e-16,2.7482558879697697e-07,0.0,0.0
pca,qm9,C2h,qm9_21002,0.0001,15.0,0.0,15.0,0.0,0.6242463901787411,1.0401156106088574,48.14863116404573,90.03241769547023,0.5333333333333333
pca,qm9,C2h,qm9_21002,0.001,15.0,0.0,15.0,0.0,0.6250148910523184,1.0387749966966422,25.035408310207636,1.9504973808928043,0.26666666666666666
pca,qm9,C2h,qm9_21002,0.003,15.0,0.0,15.0,0.0,0.6267280694347991,1.03580423163133,25.031257593585387,1.9689970365242688,0.26666666666666666
pca,qm9,C2h,qm9_21002,0.01,15.0,0.0,15.0,0.0,0.6327303207198153,1.025503011867593,25.017864471368675,2.0340724421703467,0.26666666666666666
pca,qm9,C2h,qm9_21002,0.03,15.0,0.0,15.0,0.0,0.6499661898058784,0.9970515572062073,25.340769842180354,2.2220560179145092,0.26666666666666666
pca,qm9,C2h,qm9_21002,0.1,15.0,0.0,15.0,0.0,0.5577734092736671,0.23319556817065287,38.80139540804659,6.694160550700768,0.6
pca,qm9,C2v,qm9_121038,0.0,15.0,0.0,15.0,0.0,2.3433160603212667e-15,1.588848303103809e-15,4.3581469142707476e-07,0.0,0.0
pca,qm9,C2v,qm9_121038,0.0001,15.0,0.0,15.0,0.0,0.00032906553025827606,0.0003790925364208652,0.004207402061499377,0.003573427346598011,0.0
pca,qm9,C2v,qm9_121038,0.001,15.0,0.0,15.0,0.0,0.0017395779978733972,0.0016989497771498336,0.039027998751400464,0.031317638969982055,0.0
pca,qm9,C2v,qm9_121038,0.003,15.0,0.0,15.0,0.0,0.005200726760206609,0.005062627796226578,0.11919271491826754,0.09885744533617363,0.0
pca,qm9,C2v,qm9_121038,0.01,15.0,0.0,15.0,0.0,0.017364755396107878,0.01708714854453139,0.399984379674338,0.34064634412161643,0.0
pca,qm9,C2v,qm9_121038,0.03,15.0,0.0,15.0,0.0,0.05209692328929944,0.0513420471126158,1.2006947511665638,1.0440510061148973,0.0
pca,qm9,C2v,qm9_121038,0.1,15.0,0.0,15.0,0.0,0.17332934879135972,0.1711138851713899,3.9970943001858714,3.6276089318272677,0.3333333333333333
pca,qm9,C2v,qm9_17799,0.0,15.0,0.0,15.0,0.0,3.6662077467685e-15,3.811144096530898e-15,6.968295986126634e-07,0.0,0.0
pca,qm9,C2v,qm9_17799,0.0001,15.0,0.0,15.0,0.0,0.5486285021135381,0.8226118288099138,15.449940152353632,23.165230611849466,0.6666666666666666
pca,qm9,C2v,qm9_17799,0.001,15.0,0.0,15.0,0.0,0.4954799915378094,0.8219863660536585,12.425864282385248,23.14014451883576,0.5333333333333333
pca,qm9,C2v,qm9_17799,0.003,15.0,0.0,15.0,0.0,0.4994785858623129,0.8210303285737912,12.556422807001788,23.086856058691946,0.5333333333333333
pca,qm9,C2v,qm9_17799,0.01,15.0,0.0,15.0,0.0,0.515039996200006,0.818892918484233,13.029639764615661,22.90149691226102,0.5333333333333333
pca,qm9,C2v,qm9_17799,0.03,15.0,0.0,15.0,0.0,0.566819233733124,0.816157675144296,14.522879229250565,22.3815953596916,0.8
pca,qm9,C2v,qm9_17799,0.1,15.0,0.0,15.0,0.0,0.7763591274900575,0.8674563539615541,18.915579681444566,22.09606359601282,0.8
pca,qm9,C2v,qm9_3644,0.0,15.0,0.0,15.0,0.0,5.8674114029903076e-15,4.732240635756456e-15,4.69156626278905e-07,0.0,0.0
pca,qm9,C2v,qm9_3644,0.0001,15.0,0.0,15.0,0.0,0.0011511487988045276,0.000733768713096278,0.025602022747201168,0.02032068838101821,0.0
pca,qm9,C2v,qm9_3644,0.001,15.0,0.0,15.0,0.0,0.010489748811687944,0.007517125224611533,0.2821865315710395,0.20828147673990707,0.0
pca,qm9,C2v,qm9_3644,0.003,15.0,0.0,15.0,0.0,0.03199056353464295,0.02306766599607745,0.8715628764719875,0.6291157949887468,0.0
pca,qm9,C2v,qm9_3644,0.01,15.0,0.0,15.0,0.0,0.1162691069520286,0.06686415764923574,3.1892372590406506,1.8074635824774241,0.26666666666666666
pca,qm9,C2v,qm9_3644,0.03,15.0,0.0,15.0,0.0,0.5217812728920085,0.2120984421695995,16.985611442207798,5.867490464912667,0.6
pca,qm9,C2v,qm9_3644,0.1,15.0,0.0,15.0,0.0,1.111316338210074,1.6952506075931761,39.70786057212832,39.43332135606274,0.8
pca,qm9,C2v,qm9_3652,0.0,15.0,0.0,15.0,0.0,1.0835055244631762e-15,1.0357486554817413e-15,1.609891026300978e-07,0.0,0.0
pca,qm9,C2v,qm9_3652,0.0001,15.0,0.0,15.0,0.0,0.00018400165930084928,0.00017927749292040175,0.003081853439685111,0.0024165821373885225,0.0
pca,qm9,C2v,qm9_3652,0.001,15.0,0.0,15.0,0.0,0.001815998907464393,0.001748547827690656,0.029804254770788425,0.024168674381798705,0.0
pca,qm9,C2v,qm9_3652,0.003,15.0,0.0,15.0,0.0,0.005477807057499315,0.00534110877538131,0.09095200646259329,0.07252442301338674,0.0
pca,qm9,C2v,qm9_3652,0.01,15.0,0.0,15.0,0.0,0.018287225847506198,0.01796261544133086,0.30467733105229144,0.23893778621970985,0.0
pca,qm9,C2v,qm9_3652,0.03,15.0,0.0,15.0,0.0,0.05484655670915082,0.05418392991879936,0.9150245742097115,0.7239052794383316,0.0
pca,qm9,C2v,qm9_3652,0.1,15.0,0.0,15.0,0.0,0.18258601569583904,0.18353368258709907,3.0681885495077124,2.4118572123056494,0.13333333333333333
pca,qm9,C2v,qm9_42123,0.0,15.0,0.0,15.0,0.0,1.0195717918387267e-15,8.603968082264516e-16,6.772983453722214e-07,1.2074182697257333e-06,0.0
pca,qm9,C2v,qm9_42123,0.0001,15.0,0.0,15.0,0.0,0.0003859443160613067,0.0005471253171741783,0.006269704032438031,0.008421918486452342,0.0
pca,qm9,C2v,qm9_42123,0.001,15.0,0.0,15.0,0.0,0.0017389074388300901,0.0017301575069917775,0.02973392728853049,0.03063152999896941,0.0
pca,qm9,C2v,qm9_42123,0.003,15.0,0.0,15.0,0.0,0.005061585991419372,0.005091057192883183,0.08624531279749169,0.09125888992192621,0.0
pca,qm9,C2v,qm9_42123,0.01,15.0,0.0,15.0,0.0,0.01680464371872984,0.016783946623650715,0.2850060950443546,0.30675821913962315,0.0
pca,qm9,C2v,qm9_42123,0.03,15.0,0.0,15.0,0.0,0.05033076770978628,0.050390952084155886,0.8506107861487496,0.9131572828708583,0.0
pca,qm9,C2v,qm9_42123,0.1,15.0,0.0,15.0,0.0,0.1671857337493125,0.16841899019504383,2.8087754918073187,3.1084139838438953,0.0
pca,qm9,C2v,qm9_61059,0.0,15.0,0.0,15.0,0.0,2.872715228223046e-15,2.634397752536803e-15,2.7482558879697697e-07,0.0,0.0
pca,qm9,C2v,qm9_61059,0.0001,15.0,0.0,15.0,0.0,0.0002709390138969182,0.00024470671289819384,0.006659211291246655,0.005783915640878228,0.0
pca,qm9,C2v,qm9_61059,0.001,15.0,0.0,15.0,0.0,0.00268046275812539,0.0023214442095290866,0.06550318362442972,0.05303055868300333,0.0
pca,qm9,C2v,qm9_61059,0.003,15.0,0.0,15.0,0.0,0.008091210374662162,0.007205933711691363,0.19848496558364434,0.16940635036867396,0.0
pca,qm9,C2v,qm9_61059,0.01,15.0,0.0,15.0,0.0,0.02689888641186277,0.024342994889554007,0.6590073216448972,0.5871269388191709,0.0
pca,qm9,C2v,qm9_61059,0.03,15.0,0.0,15.0,0.0,0.07988927534953867,0.07257704628972424,1.9479282123156123,1.8620067128687297,0.0
pca,qm9,C2v,qm9_61059,0.1,15.0,0.0,15.0,0.0,0.26409849119085166,0.24327159300539866,6.414688342023522,5.827979036687459,0.7333333333333333
pca,qm9,C2v,qm9_66369,0.0,15.0,0.0,15.0,0.0,1.1993646905043815e-15,1.2141689820831708e-15,7.264294814791817e-07,0.0,0.0
pca,qm9,C2v,qm9_66369,0.0001,15.0,0.0,15.0,0.0,0.0002513580887071842,0.00025259692763748284,0.006270413495092876,0.006026806616247278,0.0
pca,qm9,C2v,qm9_66369,0.001,15.0,0.0,15.0,0.0,0.00237238551645095,0.0020988641720054873,0.061601146729650544,0.045704290064584194,0.0
pca,qm9,C2v,qm9_66369,0.003,15.0,0.0,15.0,0.0,0.007099276621026915,0.006139930446504992,0.1843581562069926,0.13498673947985265,0.0
pca,qm9,C2v,qm9_66369,0.01,15.0,0.0,15.0,0.0,0.023653988861926226,0.020267104468297683,0.6141873877266719,0.4496529143182508,0.0
pca,qm9,C2v,qm9_66369,0.03,15.0,0.0,15.0,0.0,0.0710400374803292,0.06060151067825043,1.8455349987360732,1.3562108514452134,0.0
pca,qm9,C2v,qm9_66369,0.1,15.0,0.0,15.0,0.0,0.2385188012199502,0.20595750168498667,6.232094282392022,4.61920425094469,0.4
pca,qm9,C2v,qm9_8300,0.0,15.0,0.0,15.0,0.0,7.262322677694438e-15,7.183763657239258e-15,4.3581469142707476e-07,0.0,0.0
pca,qm9,C2v,qm9_8300,0.0001,15.0,0.0,15.0,0.0,0.001783029979297811,0.001206230814836368,0.08163041034563284,0.054968433722425644,0.0
pca,qm9,C2v,qm9_8300,0.001,15.0,0.0,15.0,0.0,0.017887786491087704,0.012499984566811525,0.8196621545184428,0.5698970408868655,0.0
pca,qm9,C2v,qm9_8300,0.003,15.0,0.0,15.0,0.0,0.054292532264018534,0.0406148720875358,2.4884934894132105,1.8553096038122718,0.06666666666666667
pca,qm9,C2v,qm9_8300,0.01,15.0,0.0,15.0,0.0,0.18931183391829703,0.1874476962297509,8.70907996221272,8.626681952554161,0.5333333333333333
pca,qm9,C2v,qm9_8300,0.03,15.0,0.0,15.0,0.0,0.4809213578084796,0.4375885616239967,17.705778490884807,20.343354708988077,0.7333333333333333
pca,qm9,C2v,qm9_8300,0.1,15.0,0.0,15.0,0.0,0.5867452958900123,0.5967569416621145,14.866183977615265,12.519750923182741,1.0
pca,qm9,C3,qm9_108071,0.0,15.0,0.0,15.0,0.0,9.315693619444364e-13,8.492137794378732e-13,9.834286722414976e-07,1.2074182697257333e-06,0.0
pca,qm9,C3,qm9_108071,0.0001,15.0,0.0,15.0,0.0,0.10178654741207463,0.1011714306627551,2.910313188637624,2.892819441497236,0.0
pca,qm9,C3,qm9_108071,0.001,15.0,0.0,15.0,0.0,0.8097483613879695,1.1284100497713687,10.938593053373722,8.522637931617705,0.8
pca,qm9,C3,qm9_108071,0.003,15.0,0.0,15.0,0.0,0.8226754237371785,0.611381012460469,11.982273092182613,10.639599866908076,0.9333333333333333
pca,qm9,C3,qm9_108071,0.01,15.0,0.0,15.0,0.0,0.8085156753375216,0.6214110840421917,11.387339758607158,10.54837311779329,0.8666666666666667
pca,qm9,C3,qm9_108071,0.03,15.0,0.0,15.0,0.0,0.8073777669887113,0.6237834970562005,12.017903293279963,9.647325763726242,0.8666666666666667
pca,qm9,C3,qm9_108071,0.1,15.0,0.0,15.0,0.0,0.8490269874941743,1.0424554368466652,10.496595609113351,9.253097598978881,0.8
pca,qm9,Ci,qm9_5925,0.0,15.0,0.0,15.0,0.0,1.4535810105525458e-15,1.428881576622265e-15,4.3581469142707476e-07,0.0,0.0
pca,qm9,Ci,qm9_5925,0.0001,15.0,0.0,15.0,0.0,0.5851124435817755,0.7808426724839317,7.789409838471725,7.209096834210621,0.6666666666666666
pca,qm9,Ci,qm9_5925,0.001,15.0,0.0,15.0,0.0,0.5856216027039103,0.7804221358328474,7.794824502797271,7.213835167519435,0.6666666666666666
pca,qm9,Ci,qm9_5925,0.003,15.0,0.0,15.0,0.0,0.5848043673048221,0.7792204375018965,7.67478360913083,7.224405057035734,0.6666666666666666
pca,qm9,Ci,qm9_5925,0.01,15.0,0.0,15.0,0.0,0.5890795456504303,0.7765322613564359,7.712254859237661,7.261827902273546,0.6666666666666666
pca,qm9,Ci,qm9_5925,0.03,15.0,0.0,15.0,0.0,0.6733439361692944,0.7733072214648724,8.285865378389268,7.3721945694747895,0.7333333333333333
pca,qm9,Ci,qm9_5925,0.1,15.0,0.0,15.0,0.0,0.6772236319941842,0.7918121099989526,7.146844859551609,4.1600887141462515,0.4666666666666667
pca,qm9,Cs,qm9_120600,0.0,15.0,0.0,15.0,0.0,1.6802805831693574e-15,1.373978790712981e-15,4.69156626278905e-07,0.0,0.0
pca,qm9,Cs,qm9_120600,0.0001,15.0,0.0,15.0,0.0,0.00015887525265654247,0.00016132735420989444,0.0029467428554206996,0.002918647656307578,0.0
pca,qm9,Cs,qm9_120600,0.001,15.0,0.0,15.0,0.0,0.0015888602387077,0.0016134462818022846,0.0294825075295696,0.029208378567143083,0.0
pca,qm9,Cs,qm9_120600,0.003,15.0,0.0,15.0,0.0,0.004767301913309769,0.004841495599062971,0.08854835756081979,0.08777080401314737,0.0
pca,qm9,Cs,qm9_120600,0.01,15.0,0.0,15.0,0.0,0.015899534084403175,0.01615200284554174,0.29634960425554013,0.2942566878905984,0.0
pca,qm9,Cs,qm9_120600,0.03,15.0,0.0,15.0,0.0,0.04777471295898272,0.048578312528340356,0.8995522030301611,0.8969011078390401,0.0
pca,qm9,Cs,qm9_120600,0.1,15.0,0.0,15.0,0.0,0.16027824838839036,0.16357135904996323,3.1350790976789904,2.9468073948266196,0.2
pca,qm9,Cs,qm9_129385,0.0,15.0,0.0,15.0,0.0,1.4497812309520423e-15,1.2965083723434848e-15,1.1383648616687918e-07,0.0,0.0
pca,qm9,Cs,qm9_129385,0.0001,15.0,0.0,15.0,0.0,0.00020670598205863467,0.00018613949619127946,6.003724004666888,0.00412101690245129,0.06666666666666667
pca,qm9,Cs,qm9_129385,0.001,15.0,0.0,15.0,0.0,0.002067443050288187,0.0018613570824100036,48.018446888315175,90.00000391439139,0.5333333333333333
pca,qm9,Cs,qm9_129385,0.003,15.0,0.0,15.0,0.0,0.006204876243378983,0.0055838057844057555,48.05545764920781,90.00003489346426,0.5333333333333333
pca,qm9,Cs,qm9_129385,0.01,15.0,0.0,15.0,0.0,0.020712339127965506,0.018609122255527452,48.18622133050474,90.0003750609339,0.5333333333333333
pca,qm9,Cs,qm9_129385,0.03,15.0,0.0,15.0,0.0,0.062380289871259945,0.0557849558108954,48.5702718270576,90.00308027079033,0.5333333333333333
pca,qm9,Cs,qm9_129385,0.1,15.0,0.0,15.0,0.0,0.45341707763401723,0.22798172408337145,56.92726499717973,90.0493703114365,0.7333333333333333
